step,mloss,gloss,loss
473.0,0.0688,0.4342,0.503
474.0,0.168,0.432,0.6
475.0,0.0938,0.4288,0.5226
476.0,0.113,0.4367,0.5497
477.0,0.1119,0.3861,0.498
478.0,0.1044,0.4556,0.56
479.0,0.1127,0.462,0.5747
480.0,0.1751,0.4099,0.585
481.0,0.1252,0.4112,0.5364
482.0,0.0988,0.4513,0.5501
483.0,0.0551,0.4176,0.4727
484.0,0.1499,0.4081,0.558
485.0,0.1219,0.4365,0.5584
486.0,0.4593,0.4207,0.88
487.0,0.1398,0.4627,0.6025
488.0,0.2374,0.45,0.6874
489.0,0.2175,0.4656,0.6831
490.0,0.1339,0.4914,0.6253
491.0,0.1263,0.4784,0.6047
492.0,0.2872,0.4895,0.7767
493.0,0.4372,0.5054,0.9425999999999999
494.0,0.1112,0.4571,0.5683
495.0,0.1088,0.485,0.5938
496.0,0.1168,0.4854,0.6022
497.0,0.0755,0.4585,0.534
498.0,0.0941,0.4672,0.5613
499.0,0.1706,0.4665,0.6371
500.0,0.09,0.4621,0.5521
501.0,0.0545,0.4563,0.5108
502.0,0.0901,0.4448,0.5348999999999999
503.0,0.2591,0.4231,0.6821999999999999
504.0,0.076,0.431,0.507
505.0,0.118,0.4688,0.5868
506.0,0.1515,0.4224,0.5739
507.0,0.0782,0.4419,0.5201
508.0,0.0689,0.4206,0.4895
509.0,0.0675,0.4126,0.4801
510.0,0.0697,0.4135,0.48319999999999996
511.0,0.1117,0.4243,0.536
512.0,0.1066,0.4138,0.5204
513.0,0.0969,0.4274,0.5243
514.0,0.1459,0.4091,0.555
515.0,0.0654,0.4109,0.4763
516.0,0.1089,0.3948,0.5037
517.0,0.097,0.4186,0.5156000000000001
518.0,0.067,0.4078,0.4748
519.0,0.0762,0.4147,0.4909
520.0,0.1878,0.3981,0.5859
521.0,0.0668,0.4201,0.4869
522.0,0.0588,0.4116,0.47040000000000004
523.0,0.0993,0.3982,0.4975
524.0,0.1114,0.4069,0.5183
525.0,0.0816,0.4189,0.5005
526.0,0.1086,0.3975,0.5061
527.0,0.1031,0.4152,0.5183
528.0,0.066,0.4167,0.4827
529.0,0.2179,0.4134,0.6313
530.0,0.1533,0.4275,0.5808
531.0,0.074,0.4395,0.5135
532.0,0.0885,0.4191,0.5075999999999999
533.0,0.1472,0.4243,0.5715
534.0,0.1657,0.406,0.5717
535.0,0.1448,0.4045,0.5493
536.0,0.1997,0.4078,0.6074999999999999
537.0,0.1552,0.4091,0.5643
538.0,0.2147,0.4007,0.6154
539.0,0.1108,0.4203,0.5311
540.0,0.098,0.4381,0.5361
541.0,0.1005,0.4436,0.5441
542.0,0.0599,0.4234,0.4833
543.0,0.0867,0.3969,0.4836
544.0,0.0715,0.4293,0.5008
545.0,0.1078,0.3982,0.506
546.0,0.0927,0.4108,0.5035000000000001
547.0,0.102,0.4122,0.5142
548.0,0.0626,0.403,0.4656
