step,mloss,gloss,loss
514.0,1.0509,1.0049,2.0557999999999996
515.0,1.0493,1.01,2.0593
516.0,1.1954,1.0004,2.1958
517.0,1.0693,1.0257,2.0949999999999998
518.0,1.0795,1.0162,2.0957
519.0,1.0686,1.0093,2.0779
520.0,1.1987,1.0352,2.2339
521.0,1.1093,0.9882,2.0975
522.0,1.1201,1.0058,2.1259
523.0,1.1916,0.9782,2.1698
524.0,1.1948,1.0101,2.2049000000000003
525.0,1.0846,1.0097,2.0943
526.0,1.1398,0.9828,2.1226
527.0,1.0659,1.0049,2.0708
528.0,1.0152,1.0071,2.0223000000000004
529.0,1.0502,1.0225,2.0727
530.0,1.1815,1.0154,2.1969000000000003
531.0,1.0554,1.0051,2.0605
532.0,1.0616,1.0167,2.0783
533.0,1.0907,0.9744,2.0651
534.0,0.998,1.007,2.005
535.0,1.1177,1.0061,2.1238
536.0,1.133,1.0152,2.1482
537.0,1.4207,1.0282,2.4489
538.0,1.0938,1.0035,2.0973
539.0,1.0708,1.0026,2.0734
540.0,1.1394,0.9859,2.1253
541.0,1.1491,1.0043,2.1534
542.0,1.0399,0.9789,2.0188
543.0,1.1221,0.9872,2.1093
544.0,1.1004,1.0118,2.1122
545.0,1.1487,1.0031,2.1518
546.0,1.1851,0.9581,2.1432
547.0,1.0887,1.0267,2.1154
548.0,1.1253,1.0087,2.134
549.0,1.2009,1.006,2.2069
550.0,1.1584,0.9745,2.1329000000000002
551.0,1.2161,0.9818,2.1978999999999997
552.0,1.1922,0.9877,2.1799
553.0,1.1224,1.0005,2.1229
554.0,1.1416,0.9649,2.1065
555.0,1.0658,0.9831,2.0489
556.0,1.186,1.0134,2.1994
557.0,1.1851,0.9923,2.1774
558.0,1.0923,0.9759,2.0682
559.0,1.1603,1.0216,2.1819
560.0,1.1021,0.9875,2.0896
561.0,1.1276,0.9826,2.1102
562.0,1.0781,0.9869,2.065
563.0,1.3745,1.0027,2.3772
564.0,0.996,0.9828,1.9788000000000001
565.0,1.0462,0.9847,2.0309
566.0,1.0891,0.9966,2.0857
567.0,1.1221,1.0023,2.1244
568.0,1.2764,0.9481,2.2245
569.0,1.0703,0.9711,2.0414
570.0,1.048,0.9677,2.0157
571.0,0.9909,1.0062,1.9971
572.0,1.0978,0.9778,2.0756
573.0,1.1464,0.978,2.1244
574.0,1.1117,0.9865,2.0982
575.0,1.0625,0.9962,2.0587
576.0,1.0867,1.0206,2.1073
577.0,1.0684,0.9853,2.0537
578.0,1.0762,0.9761,2.0523
579.0,1.0414,0.9836,2.0250000000000004
580.0,1.0351,1.0106,2.0457
581.0,1.0686,0.9727,2.0413
582.0,1.0924,1.001,2.0934
583.0,1.0773,1.0259,2.1032
584.0,1.0054,0.9987,2.0041
585.0,1.2078,0.9792,2.187
586.0,1.1076,0.9766,2.0842
587.0,1.13,0.9779,2.1079
588.0,1.0727,0.961,2.0337
589.0,1.0578,1.027,2.0848
590.0,1.1037,0.9797,2.0834
591.0,0.9654,0.9233,1.8887
592.0,1.0728,0.9929,2.0657
593.0,1.1477,1.0042,2.1519
594.0,1.0378,0.9806,2.0184
595.0,0.9615,0.9935,1.955
596.0,1.0781,0.9912,2.0693
597.0,1.1005,0.9791,2.0796
598.0,0.9706,0.9881,1.9586999999999999
599.0,0.9983,0.9725,1.9708
600.0,0.9669,0.9869,1.9538
