step,mloss,gloss,loss
276.0,0.7245,0.9126,1.6371
277.0,0.6937,0.9057,1.5994
278.0,0.6976,0.8723,1.5699
279.0,0.6807,0.8648,1.5455
280.0,0.6998,0.8989,1.5987
281.0,0.6992,0.849,1.5482
282.0,0.6464,0.8542,1.5006
283.0,0.7361,0.8677,1.6038000000000001
284.0,0.6612,0.8562,1.5173999999999999
285.0,0.6548,0.8573,1.5121
286.0,0.6714,0.8828,1.5542
287.0,0.7017,0.844,1.5457
288.0,0.8226,0.8651,1.6877
289.0,0.6323,0.8851,1.5173999999999999
290.0,0.6116,0.8602,1.4718
291.0,0.74,0.8507,1.5907
292.0,0.6655,0.885,1.5505
293.0,0.6811,0.8968,1.5779
294.0,0.6912,0.8333,1.5245000000000002
295.0,0.7008,0.8553,1.5560999999999998
296.0,0.771,0.8518,1.6228
297.0,0.783,0.8283,1.6113
298.0,0.671,0.8111,1.4821
299.0,0.6872,0.8512,1.5384
300.0,0.7127,0.8729,1.5856
301.0,0.6209,0.8439,1.4647999999999999
302.0,0.7521,0.8441,1.5962
303.0,0.6929,0.8645,1.5574
304.0,0.797,0.8489,1.6459000000000001
305.0,0.7213,0.8389,1.5602
306.0,0.7075,0.8661,1.5735999999999999
307.0,0.7093,0.7982,1.5075
308.0,0.711,0.8317,1.5427
309.0,0.6581,0.8843,1.5424
310.0,1.0146,0.8423,1.8569
311.0,0.7085,0.8348,1.5433
312.0,0.752,0.8464,1.5984
313.0,0.6762,0.8666,1.5428000000000002
314.0,0.7185,0.8268,1.5453000000000001
315.0,0.729,0.8667,1.5957
316.0,0.6556,0.8331,1.4887
317.0,0.697,0.8575,1.5545
318.0,0.6333,0.8637,1.4969999999999999
319.0,0.6273,0.8361,1.4634
320.0,0.7536,0.8262,1.5798
321.0,0.6845,0.8303,1.5148000000000001
322.0,0.7566,0.8416,1.5982
323.0,0.6694,0.8494,1.5188000000000001
324.0,0.7098,0.8062,1.516
325.0,0.6751,0.853,1.5281
326.0,0.6855,0.8302,1.5157
327.0,0.6894,0.8159,1.5053
328.0,0.773,0.796,1.569
329.0,0.6444,0.8049,1.4493
330.0,0.676,0.7903,1.4663
331.0,0.7127,0.8544,1.5671
332.0,0.6864,0.8117,1.4981
333.0,0.7192,0.8311,1.5503
334.0,0.7082,0.8206,1.5288
335.0,0.6713,0.8028,1.4741
336.0,0.6426,0.7859,1.4285
337.0,0.7732,0.8214,1.5946
338.0,0.6256,0.8142,1.4398
339.0,0.8746,0.8003,1.6749
340.0,0.7416,0.7784,1.52
341.0,0.6711,0.7698,1.4409
342.0,0.726,0.7972,1.5232
343.0,0.7312,0.811,1.5422
344.0,0.6033,0.9472,1.5505
345.0,0.7339,0.8529,1.5868
346.0,0.8228,0.7866,1.6094
347.0,0.7263,0.7819,1.5082
348.0,0.7054,0.8239,1.5293
349.0,0.6342,0.7961,1.4303
350.0,0.6375,0.7998,1.4373
351.0,0.7286,0.7934,1.522
352.0,0.6706,0.7687,1.4393
353.0,0.694,0.806,1.5
354.0,0.6576,0.7736,1.4312
355.0,0.7582,0.7894,1.5476
356.0,0.7374,0.7848,1.5222000000000002
357.0,0.7206,0.7804,1.501
358.0,0.7049,0.7673,1.4722
359.0,0.632,0.7656,1.3976
360.0,0.7548,0.7541,1.5089000000000001
361.0,0.8371,0.7409,1.5779999999999998
362.0,0.6319,0.759,1.3909
363.0,0.6848,0.7116,1.3963999999999999
364.0,0.7376,0.7419,1.4795
365.0,0.6761,0.7396,1.4157000000000002
366.0,0.7111,0.7028,1.4139
367.0,0.6822,0.7162,1.3984
368.0,0.66,0.7376,1.3976000000000002
369.0,0.7167,0.7502,1.4668999999999999
370.0,0.8064,0.7234,1.5298
371.0,0.6554,0.7205,1.3759000000000001
372.0,0.7899,0.7645,1.5544
373.0,0.6211,0.7107,1.3317999999999999
374.0,0.6966,0.7423,1.4388999999999998
375.0,0.7208,0.7846,1.5053999999999998
376.0,0.6578,0.7311,1.3889
377.0,0.6836,0.7483,1.4319
378.0,0.6557,0.7046,1.3603
379.0,0.6745,0.7338,1.4083
380.0,0.7598,0.7248,1.4846
381.0,0.7008,0.7488,1.4496
382.0,0.7365,0.754,1.4905
383.0,0.7248,0.7235,1.4483000000000001
384.0,0.7181,0.7142,1.4323
385.0,0.7013,0.7341,1.4354
386.0,0.7437,0.7347,1.4784000000000002
387.0,0.7265,0.7226,1.4491
388.0,0.6745,0.7558,1.4303
389.0,0.6764,0.7236,1.4
390.0,0.7015,0.6958,1.3973
391.0,0.6986,0.7415,1.4401000000000002
392.0,0.5951,0.7261,1.3212
393.0,0.6155,0.7379,1.3534000000000002
394.0,0.6363,0.6964,1.3327
395.0,0.6812,0.7427,1.4239000000000002
396.0,0.6428,0.7091,1.3519
397.0,0.6879,0.7336,1.4215
398.0,0.7276,0.7361,1.4637
399.0,0.7615,0.7524,1.5139
400.0,0.7071,0.7279,1.435
401.0,0.6855,0.7059,1.3914
402.0,0.7074,0.7342,1.4416
403.0,0.6744,0.7317,1.4061
404.0,0.6536,0.709,1.3626
405.0,0.7519,0.733,1.4849
406.0,0.6903,0.6984,1.3887
407.0,0.6472,0.7087,1.3559
408.0,0.7288,0.7567,1.4855
409.0,0.7797,0.7255,1.5051999999999999
410.0,0.7235,0.7622,1.4857
411.0,0.74,0.6988,1.4388
412.0,0.6367,0.7319,1.3686
413.0,0.6984,0.7453,1.4437
414.0,0.7078,0.6907,1.3984999999999999
415.0,0.6892,0.7157,1.4049
416.0,0.6738,0.6898,1.3636
417.0,0.7791,0.7226,1.5017
418.0,0.6589,0.7262,1.3851
419.0,0.736,0.7124,1.4484
420.0,0.6134,0.7143,1.3277
421.0,0.7842,0.7369,1.5211000000000001
422.0,0.6695,0.7067,1.3761999999999999
423.0,0.7574,0.7107,1.4681
424.0,0.7764,0.7256,1.502
425.0,0.7221,0.738,1.4601
426.0,0.7272,0.7292,1.4564
427.0,0.603,0.7276,1.3306
428.0,0.7681,0.7348,1.5029
429.0,0.6896,0.7179,1.4075
430.0,0.6964,0.7258,1.4222000000000001
431.0,0.6947,0.7102,1.4049
432.0,0.7542,0.7235,1.4777
433.0,0.6427,0.7018,1.3445
434.0,0.6648,0.7122,1.377
435.0,0.6405,0.7003,1.3408
436.0,0.6394,0.6861,1.3255
437.0,0.6787,0.716,1.3946999999999998
438.0,0.7756,0.706,1.4815999999999998
439.0,0.7404,0.7285,1.4689
440.0,0.659,0.7081,1.3671
441.0,0.6879,0.7431,1.431
442.0,0.6648,0.7279,1.3927
443.0,0.6367,0.7066,1.3433000000000002
444.0,0.6953,0.7116,1.4069
445.0,0.6867,0.7199,1.4066
446.0,0.689,0.7311,1.4201
447.0,0.6401,0.7688,1.4089
448.0,0.6541,0.7376,1.3917000000000002
449.0,0.6986,0.705,1.4036
450.0,0.8039,0.7064,1.5103
451.0,0.6528,0.7378,1.3906
452.0,0.6068,0.7262,1.333
453.0,0.6851,0.725,1.4101
454.0,0.6684,0.6895,1.3578999999999999
455.0,0.8526,0.7035,1.5561
456.0,0.6891,0.7039,1.393
457.0,0.6077,0.7072,1.3149000000000002
458.0,0.7124,0.7224,1.4348
459.0,0.8086,0.6978,1.5064
460.0,0.6528,0.7105,1.3633000000000002
461.0,0.706,0.6933,1.3993
462.0,0.6379,0.7254,1.3633000000000002
463.0,0.6543,0.7088,1.3631
464.0,0.6672,0.7022,1.3694000000000002
465.0,0.6711,0.678,1.3491
466.0,0.7557,0.7235,1.4792
467.0,0.6906,0.7033,1.3939
468.0,0.7179,0.7191,1.4369999999999998
469.0,0.6304,0.6791,1.3094999999999999
470.0,0.7468,0.7399,1.4867
471.0,0.6476,0.7225,1.3700999999999999
472.0,0.6506,0.7243,1.3749
473.0,0.6436,0.7151,1.3586999999999998
474.0,0.5994,0.7104,1.3098
475.0,0.8193,0.728,1.5473
476.0,0.7224,0.7437,1.4661
477.0,0.6458,0.7015,1.3473000000000002
478.0,0.688,0.7004,1.3883999999999999
