step,mloss,gloss,loss
412.0,0.0771,0.3152,0.3923
413.0,0.0587,0.3294,0.3881
414.0,0.0517,0.3353,0.387
415.0,0.074,0.3173,0.39130000000000004
416.0,0.0538,0.3274,0.38120000000000004
417.0,0.0273,0.3171,0.3444
418.0,0.0748,0.3133,0.3881
419.0,0.0902,0.294,0.3842
420.0,0.0511,0.293,0.34409999999999996
421.0,0.0859,0.3244,0.4103
422.0,0.0704,0.3293,0.3997
423.0,0.6034,0.3359,0.9393
424.0,0.0766,0.4277,0.5043
425.0,0.0753,0.4162,0.49150000000000005
426.0,0.3695,0.4012,0.7706999999999999
427.0,0.3359,0.4118,0.7477
428.0,0.2864,0.4464,0.7328
429.0,0.1519,0.3899,0.5418000000000001
430.0,0.3221,0.397,0.7191000000000001
431.0,0.1772,0.3762,0.5534
432.0,0.1804,0.3981,0.5785
433.0,0.3039,0.3656,0.6695
434.0,0.3599,0.4105,0.7704
435.0,0.0703,0.3989,0.46919999999999995
436.0,0.4813,0.3653,0.8466
437.0,0.164,0.3596,0.5236
438.0,0.3988,0.3788,0.7776000000000001
439.0,0.1851,0.3588,0.5439
440.0,0.0753,0.3738,0.44910000000000005
441.0,0.5686,0.3628,0.9314
442.0,0.2138,0.3655,0.5792999999999999
443.0,0.1528,0.3567,0.5095000000000001
444.0,0.2333,0.3393,0.5726
445.0,0.2779,0.3507,0.6286
446.0,0.3087,0.3514,0.6600999999999999
447.0,0.2438,0.3732,0.617
448.0,0.1948,0.3319,0.5267
449.0,0.2798,0.3562,0.636
450.0,0.1048,0.3336,0.4384
451.0,0.1204,0.3189,0.4393
452.0,0.1065,0.3238,0.43029999999999996
453.0,0.1741,0.3418,0.5159
454.0,0.9414,0.343,1.2844
455.0,0.1038,0.3145,0.4183
456.0,0.1766,0.3671,0.5437
457.0,0.5865,0.3204,0.9069
458.0,0.271,0.3224,0.5934
459.0,0.3047,0.3244,0.6291
460.0,0.115,0.3293,0.4443
461.0,0.1439,0.3086,0.4525
462.0,0.1267,0.3081,0.43479999999999996
463.0,0.6718,0.3154,0.9872
464.0,0.0505,0.3025,0.353
465.0,0.2287,0.3177,0.5464
466.0,0.511,0.3061,0.8170999999999999
467.0,0.3408,0.3133,0.6541
468.0,0.1512,0.3086,0.4598
469.0,0.4211,0.3192,0.7403
470.0,0.1884,0.3143,0.5027
471.0,0.2107,0.3119,0.5226
472.0,0.0652,0.3238,0.38899999999999996
473.0,0.3164,0.3145,0.6309
474.0,0.3592,0.3003,0.6595
475.0,0.2256,0.3121,0.5377
476.0,0.2268,0.3068,0.5336000000000001
477.0,10.3346,0.3202,10.6548
478.0,0.0425,0.4786,0.5211
479.0,0.0902,0.4716,0.5618000000000001
480.0,0.153,0.5124,0.6654
