step,mloss,gloss,loss
260.0,1.0157,0.9713,1.987
261.0,0.9193,0.959,1.8782999999999999
262.0,1.0151,0.9851,2.0002
263.0,1.0533,0.9849,2.0382
264.0,1.0727,1.0245,2.0972
265.0,1.0127,0.9425,1.9552
266.0,1.0028,0.997,1.9998
267.0,1.0098,0.9418,1.9516
268.0,1.0697,1.0508,2.1205
269.0,1.0185,1.0213,2.0398
270.0,0.9723,0.957,1.9293
271.0,1.1337,0.99,2.1237
272.0,1.0601,0.9688,2.0289
273.0,0.9989,0.9626,1.9615
274.0,0.9699,0.9636,1.9335
275.0,0.9802,0.9365,1.9167
276.0,1.1153,0.9491,2.0644
277.0,0.9486,0.9692,1.9178
278.0,0.9629,0.9632,1.9261
279.0,1.0244,0.9912,2.0156
280.0,1.0257,0.9473,1.973
281.0,1.0092,1.0031,2.0123
282.0,1.0118,1.0019,2.0137
283.0,0.9033,0.927,1.8303
284.0,1.0253,0.9962,2.0215
285.0,0.9942,0.9543,1.9485000000000001
286.0,1.0594,0.9424,2.0018
287.0,1.0128,1.0863,2.0991
288.0,0.9305,1.0675,1.9979999999999998
289.0,1.0818,0.9959,2.0777
290.0,0.9427,1.0038,1.9465
291.0,1.0211,0.9195,1.9405999999999999
292.0,0.9927,0.9999,1.9926
293.0,1.0476,0.9227,1.9703
294.0,1.1315,1.0727,2.2042
295.0,1.0692,0.956,2.0252
296.0,1.0201,0.9947,2.0148
297.0,1.036,1.0057,2.0417
298.0,1.0288,0.9883,2.0171
299.0,0.9662,0.9523,1.9184999999999999
300.0,1.0371,0.9995,2.0366
301.0,0.9959,1.0134,2.0093
302.0,1.0542,0.9842,2.0384
303.0,0.9732,0.9534,1.9266
304.0,1.0386,0.9927,2.0313
305.0,0.9999,0.9778,1.9777
306.0,1.0053,0.9655,1.9708
307.0,1.0493,0.9527,2.002
308.0,1.0776,0.9692,2.0467999999999997
309.0,0.9702,0.9727,1.9428999999999998
310.0,1.0168,0.9105,1.9272999999999998
311.0,0.9828,0.9446,1.9274
312.0,0.9893,0.8905,1.8798
313.0,1.02,0.9331,1.9531
314.0,1.0664,0.9943,2.0606999999999998
315.0,1.0111,2.0117,3.0228
316.0,1.1234,2.0571,3.1805000000000003
317.0,1.1764,1.0807,2.2571
318.0,1.368,1.0371,2.4051
319.0,1.2115,1.0188,2.2302999999999997
320.0,1.1654,1.036,2.2014
321.0,1.2051,1.0448,2.2499000000000002
322.0,1.104,1.1055,2.2095000000000002
323.0,1.0947,1.0141,2.1088
324.0,1.0897,0.9858,2.0755
325.0,1.1699,0.9659,2.1357999999999997
326.0,1.0177,1.006,2.0237
327.0,1.1346,1.0553,2.1898999999999997
328.0,1.0096,0.9755,1.9851
329.0,1.0757,1.0336,2.1093
330.0,1.0279,0.9651,1.9929999999999999
331.0,1.1737,0.9715,2.1452
332.0,1.0543,0.9788,2.0331
333.0,1.0424,0.9637,2.0061
334.0,1.1305,0.9801,2.1106
335.0,1.0045,0.9368,1.9413
336.0,1.0213,1.0307,2.052
337.0,1.1577,0.9813,2.139
338.0,0.989,0.9607,1.9497
339.0,1.1175,1.0299,2.1474
340.0,1.0063,0.9943,2.0006
341.0,1.0917,1.025,2.1167
342.0,1.0651,0.9578,2.0229
343.0,0.9769,0.9315,1.9083999999999999
344.0,1.0616,0.9592,2.0208000000000004
345.0,0.9861,0.9485,1.9346
346.0,1.074,0.9931,2.0671
347.0,0.9645,0.947,1.9115
348.0,0.93,0.9684,1.8984
349.0,1.0635,1.0516,2.1151
350.0,0.9749,1.0166,1.9914999999999998
351.0,1.052,0.972,2.024
